"pedido_detalle_id","cantidad","estado_detalle","notas","subtotal","pedido_id","producto_id","tenant_id"
"21364",3,"ENTREGADO","Poco picante.","75.00","5387","2","1"
"21365",3,"ENTREGADO","Entrega rápida.","63.00","5388","4","1"
"21366",1,"ENTREGADO","Cocinar bien la carne.","21.00","5388","4","1"
"21367",1,"ENTREGADO","No incluir pan.","20.00","5389","5","1"
"21368",1,"ENTREGADO","No incluir pan.","35.00","5389","10","1"
"21369",2,"ENTREGADO","Entrega rápida.","80.00","5389","14","1"
"21370",1,"ENTREGADO","","32.00","5389","7","1"
"21371",1,"ENTREGADO","Poco picante.","22.00","5390","9","1"
"21372",1,"ENTREGADO","","21.00","5390","4","1"
"21373",1,"ENTREGADO","Plato para compartir.","25.00","5390","2","1"
"21374",3,"ENTREGADO","Evitar ingredientes crudos.","54.00","5391","21","1"
"21375",1,"ENTREGADO","Agregar cubiertos adicionales.","24.00","5391","6","1"
"21376",2,"ENTREGADO","Usar queso sin lactosa.","80.00","5391","14","1"
"21377",1,"ENTREGADO","Servir bien caliente.","21.00","5391","4","1"
"21378",3,"ENTREGADO","Evitar ingredientes crudos.","18.00","5391","24","1"
"21379",2,"ENTREGADO","Agregar cubiertos adicionales.","44.00","5391","3","1"
"21380",2,"ENTREGADO","Plato para compartir.","66.00","5392","17","1"
"21381",2,"ENTREGADO","Dividir el plato.","36.00","5392","21","1"
"21382",1,"ENTREGADO","Usar queso sin lactosa.","21.00","5392","4","1"
"21383",1,"ENTREGADO","No incluir pan.","21.00","5392","4","1"
"21384",2,"ENTREGADO","Agregar cubiertos adicionales.","40.00","5393","27","1"
"21385",1,"ENTREGADO","Cocinar bien la carne.","33.00","5393","17","1"
"21386",1,"ENTREGADO","No añadir mayonesa.","20.00","5393","5","1"
"21387",2,"ENTREGADO","Poco picante.","20.00","5393","28","1"
"21388",2,"ENTREGADO","Agregar cubiertos adicionales.","42.00","5394","4","1"
"21389",2,"ENTREGADO","Servir bien caliente.","56.00","5394","1","1"
"21390",1,"ENTREGADO","Preparar como la vez pasada.","28.00","5394","1","1"
"21391",4,"ENTREGADO","Entrega rápida.","116.00","5395","18","1"
"21392",2,"ENTREGADO","Con limón aparte.","64.00","5395","7","1"
"21393",4,"ENTREGADO","Plato para compartir.","84.00","5396","4","1"
"21394",1,"ENTREGADO","Cocinar bien la carne.","21.00","5396","4","1"
"21395",2,"ENTREGADO","Poco picante.","50.00","5396","2","1"
"21396",2,"ENTREGADO","Agregar salsa extra.","14.00","5397","23","1"
"21397",1,"ENTREGADO","Dividir el plato.","22.00","5397","3","1"
"21398",3,"ENTREGADO","Servir en dos platos.","78.00","5397","11","1"
"21399",3,"ENTREGADO","Dividir el plato.","114.00","5397","20","1"
"21400",1,"ENTREGADO","Evitar ingredientes crudos.","20.00","5397","5","1"
"21401",2,"ENTREGADO","Servir bien caliente.","22.00","5398","30","1"
"21402",1,"ENTREGADO","Sin aderezo.","22.00","5398","3","1"
"21403",2,"ENTREGADO","Cocinar bien la carne.","42.00","5399","4","1"
"21404",1,"ENTREGADO","Dividir el plato.","34.00","5399","13","1"
"21405",2,"ENTREGADO","No incluir pan.","72.00","5399","12","1"
"21406",1,"ENTREGADO","Servir bien caliente.","35.00","5399","10","1"
"21407",1,"ENTREGADO","Servir en dos platos.","21.00","5400","4","1"
"21408",1,"ENTREGADO","Preparar como la vez pasada.","34.00","5400","13","1"
"21409",1,"ENTREGADO","Cocinar bien la carne.","24.00","5400","6","1"
"21410",2,"ENTREGADO","Agregar salsa extra.","72.00","5401","12","1"
"21411",1,"ENTREGADO","Preparar como la vez pasada.","40.00","5401","14","1"
"21412",2,"ENTREGADO","Entrega rápida.","68.00","5402","13","1"
"21413",1,"ENTREGADO","Servir bien caliente.","28.00","5402","1","1"
"21414",1,"ENTREGADO","Con limón aparte.","28.00","5402","1","1"
"21415",2,"ENTREGADO","No incluir pan.","62.00","5402","16","1"
"21416",4,"ENTREGADO","Agregar salsa extra.","120.00","5402","15","1"
"21417",3,"ENTREGADO","","120.00","5403","14","1"
"21418",1,"ENTREGADO","Con limón aparte.","7.00","5403","23","1"
"21419",1,"ENTREGADO","No incluir pan.","36.00","5403","12","1"
"21420",2,"ENTREGADO","Agregar salsa extra.","42.00","5403","4","1"
"21421",1,"ENTREGADO","Poco picante.","21.00","5403","4","1"
"21422",1,"ENTREGADO","Poco picante.","32.00","5403","7","1"
"21423",1,"ENTREGADO","Sin cebolla, por favor.","35.00","5404","10","1"
"21424",3,"ENTREGADO","Preparar como la vez pasada.","87.00","5404","18","1"
"21425",1,"ENTREGADO","Cocinar bien la carne.","32.00","5404","7","1"
"21426",4,"ENTREGADO","Plato para compartir.","40.00","5404","28","1"
"21427",4,"ENTREGADO","Sin aderezo.","92.00","5405","8","1"
"21428",1,"ENTREGADO","Preparar como la vez pasada.","34.00","5405","13","1"
"21429",3,"ENTREGADO","Agregar cubiertos adicionales.","63.00","5405","4","1"
"21430",4,"ENTREGADO","Agregar salsa extra.","88.00","5406","3","1"
"21431",2,"ENTREGADO","Plato para compartir.","56.00","5406","1","1"
"21432",2,"ENTREGADO","Servir en dos platos.","16.00","5407","22","1"
"21433",1,"ENTREGADO","Usar queso sin lactosa.","24.00","5407","6","1"
"21434",2,"ENTREGADO","Cocinar bien la carne.","50.00","5407","2","1"
"21435",4,"ENTREGADO","No añadir mayonesa.","100.00","5407","2","1"
"21436",3,"ENTREGADO","Agregar salsa extra.","63.00","5407","4","1"
"21437",2,"ENTREGADO","Dividir el plato.","52.00","5407","11","1"
"21438",2,"ENTREGADO","Cocinar bien la carne.","64.00","5408","7","1"
"21439",3,"ENTREGADO","Servir bien caliente.","72.00","5408","6","1"
"21440",2,"ENTREGADO","","48.00","5408","6","1"
"21441",1,"ENTREGADO","Sin aderezo.","24.00","5408","6","1"
"21442",2,"ENTREGADO","Servir en dos platos.","34.00","5409","26","1"
"21443",3,"ENTREGADO","Evitar ingredientes crudos.","105.00","5409","10","1"
"21444",3,"ENTREGADO","No añadir mayonesa.","75.00","5409","2","1"
"21445",2,"ENTREGADO","Agregar salsa extra.","50.00","5409","2","1"
"21446",2,"ENTREGADO","No incluir pan.","50.00","5409","2","1"
"21447",1,"ENTREGADO","Agregar salsa extra.","22.00","5410","3","1"
"21448",3,"ENTREGADO","Agregar salsa extra.","75.00","5410","2","1"
"21449",2,"ENTREGADO","","56.00","5410","1","1"
"21450",1,"ENTREGADO","Evitar ingredientes crudos.","33.00","5411","17","1"
"21451",1,"ENTREGADO","Dividir el plato.","35.00","5411","10","1"
"21452",3,"ENTREGADO","Servir bien caliente.","60.00","5411","5","1"
"21453",1,"ENTREGADO","Evitar ingredientes crudos.","22.00","5411","9","1"
"21454",3,"ENTREGADO","Sin cebolla, por favor.","72.00","5411","6","1"
"21455",1,"ENTREGADO","Agregar cubiertos adicionales.","29.00","5411","18","1"
"21456",1,"ENTREGADO","No añadir mayonesa.","38.00","5412","20","1"
"21457",1,"ENTREGADO","No añadir mayonesa.","20.00","5412","5","1"
"21458",1,"ENTREGADO","Agregar cubiertos adicionales.","30.00","5412","15","1"
"21459",2,"ENTREGADO","Servir bien caliente.","56.00","5412","1","1"
"21460",2,"ENTREGADO","Servir bien caliente.","56.00","5412","1","1"
"21461",1,"ENTREGADO","Sin cebolla, por favor.","34.00","5413","13","1"
"21462",1,"ENTREGADO","Preparar como la vez pasada.","21.00","5413","4","1"
"21463",2,"ENTREGADO","Usar queso sin lactosa.","48.00","5413","6","1"
"21464",2,"ENTREGADO","Usar queso sin lactosa.","44.00","5413","9","1"
"21465",1,"ENTREGADO","Plato para compartir.","28.00","5414","1","1"
"21466",2,"ENTREGADO","Sin aderezo.","50.00","5414","2","1"
"21467",1,"ENTREGADO","","20.00","5415","5","1"
"21468",3,"ENTREGADO","Servir en dos platos.","96.00","5415","7","1"
"21469",2,"ENTREGADO","Entrega rápida.","44.00","5415","3","1"
"21470",2,"ENTREGADO","Con limón aparte.","70.00","5415","10","1"
"21471",2,"ENTREGADO","No añadir mayonesa.","70.00","5415","10","1"
"21472",3,"ENTREGADO","Con limón aparte.","24.00","5415","22","1"
"21473",1,"ENTREGADO","Servir en dos platos.","40.00","5416","14","1"
"21474",1,"ENTREGADO","Con limón aparte.","26.00","5416","11","1"
"21475",3,"ENTREGADO","Usar queso sin lactosa.","75.00","5416","2","1"
"21476",1,"ENTREGADO","No añadir mayonesa.","21.00","5416","4","1"
"21477",3,"ENTREGADO","Dividir el plato.","66.00","5416","3","1"
"21478",1,"ENTREGADO","Servir bien caliente.","28.00","5416","1","1"
"21479",3,"ENTREGADO","Sin aderezo.","87.00","5417","18","1"
"21480",1,"ENTREGADO","Dividir el plato.","23.00","5417","8","1"
"21481",4,"ENTREGADO","Evitar ingredientes crudos.","124.00","5417","16","1"
"21482",1,"ENTREGADO","Poco picante.","6.00","5418","24","1"
"21483",1,"ENTREGADO","Entrega rápida.","7.00","5418","23","1"
"21484",1,"ENTREGADO","Preparar como la vez pasada.","30.00","5418","15","1"
"21485",2,"ENTREGADO","Entrega rápida.","80.00","5418","14","1"
"21486",1,"ENTREGADO","Preparar como la vez pasada.","35.00","5418","10","1"
"21487",1,"ENTREGADO","Dividir el plato.","35.00","5419","10","1"
"21488",2,"ENTREGADO","Poco picante.","44.00","5419","9","1"
"21489",1,"ENTREGADO","","24.00","5419","6","1"
"21490",1,"ENTREGADO","Sin aderezo.","22.00","5419","3","1"
"21491",2,"ENTREGADO","Usar queso sin lactosa.","44.00","5419","3","1"
"21492",2,"ENTREGADO","Sin cebolla, por favor.","56.00","5419","1","1"
"21493",2,"ENTREGADO","Servir en dos platos.","80.00","5420","14","1"
"21494",2,"ENTREGADO","Agregar cubiertos adicionales.","64.00","5420","7","1"
"21495",2,"ENTREGADO","Agregar cubiertos adicionales.","64.00","5420","7","1"
"21496",2,"ENTREGADO","Servir en dos platos.","46.00","5420","8","1"
"21497",1,"ENTREGADO","No añadir mayonesa.","23.00","5420","8","1"
"21498",2,"ENTREGADO","Sin aderezo.","62.00","5421","16","1"
"21499",1,"ENTREGADO","Entrega rápida.","34.00","5421","13","1"
"21500",1,"ENTREGADO","No incluir pan.","21.00","5422","4","1"
"21501",2,"ENTREGADO","Dividir el plato.","44.00","5422","3","1"
"21502",1,"ENTREGADO","","24.00","5422","6","1"
"21503",2,"ENTREGADO","Evitar ingredientes crudos.","58.00","5422","18","1"
"21504",2,"ENTREGADO","Servir bien caliente.","40.00","5423","5","1"
"21505",1,"ENTREGADO","Preparar como la vez pasada.","32.00","5423","7","1"
"21506",1,"ENTREGADO","Agregar salsa extra.","6.00","5423","24","1"
"21507",1,"ENTREGADO","Dividir el plato.","32.00","5424","7","1"
"21508",1,"ENTREGADO","Con limón aparte.","35.00","5424","19","1"
"21509",1,"ENTREGADO","Evitar ingredientes crudos.","17.00","5424","26","1"
"21510",1,"ENTREGADO","Evitar ingredientes crudos.","32.00","5425","7","1"
"21511",1,"ENTREGADO","Agregar cubiertos adicionales.","22.00","5425","3","1"
"21512",1,"ENTREGADO","Dividir el plato.","21.00","5426","4","1"
"21513",1,"ENTREGADO","Agregar cubiertos adicionales.","20.00","5426","5","1"
"21514",3,"ENTREGADO","Sin cebolla, por favor.","66.00","5426","3","1"
"21515",2,"ENTREGADO","Servir bien caliente.","48.00","5426","6","1"
"21516",1,"ENTREGADO","Evitar ingredientes crudos.","33.00","5427","17","1"
"21517",3,"ENTREGADO","Poco picante.","108.00","5427","12","1"
"21518",2,"ENTREGADO","Poco picante.","64.00","5427","7","1"
"21519",2,"ENTREGADO","Servir bien caliente.","62.00","5427","16","1"
"21520",1,"ENTREGADO","Agregar cubiertos adicionales.","31.00","5427","16","1"
"21521",1,"ENTREGADO","","34.00","5428","13","1"
"21522",2,"ENTREGADO","Preparar como la vez pasada.","44.00","5428","3","1"
"21523",1,"ENTREGADO","Preparar como la vez pasada.","32.00","5428","7","1"
"21524",4,"ENTREGADO","Poco picante.","112.00","5429","1","1"
"21525",3,"ENTREGADO","No añadir mayonesa.","78.00","5429","11","1"
"21526",1,"ENTREGADO","Usar queso sin lactosa.","23.00","5429","8","1"
"21527",1,"ENTREGADO","Con limón aparte.","8.00","5430","22","1"
"21528",2,"ENTREGADO","No incluir pan.","62.00","5430","16","1"
"21529",2,"ENTREGADO","Dividir el plato.","58.00","5431","18","1"
"21530",1,"ENTREGADO","Agregar cubiertos adicionales.","22.00","5431","9","1"
"21531",1,"ENTREGADO","","22.00","5431","3","1"
"21532",1,"ENTREGADO","Agregar cubiertos adicionales.","25.00","5431","2","1"
"21533",1,"ENTREGADO","Usar queso sin lactosa.","25.00","5431","2","1"
"21534",3,"ENTREGADO","Con limón aparte.","54.00","5431","21","1"
"21535",2,"ENTREGADO","Preparar como la vez pasada.","44.00","5432","3","1"
"21536",2,"ENTREGADO","No añadir mayonesa.","58.00","5432","18","1"
"21537",2,"ENTREGADO","No añadir mayonesa.","42.00","5432","4","1"
"21538",1,"ENTREGADO","Entrega rápida.","22.00","5432","3","1"
"21539",3,"ENTREGADO","No incluir pan.","66.00","5432","3","1"
"21540",1,"ENTREGADO","Agregar salsa extra.","18.00","5433","21","1"
"21541",2,"ENTREGADO","No añadir mayonesa.","64.00","5433","7","1"
"21542",1,"ENTREGADO","Agregar cubiertos adicionales.","21.00","5433","4","1"
"21543",2,"ENTREGADO","Servir en dos platos.","42.00","5433","4","1"
"21544",2,"ENTREGADO","Poco picante.","42.00","5433","4","1"
"21545",1,"ENTREGADO","Servir en dos platos.","38.00","5433","20","1"
"21546",1,"ENTREGADO","Sin cebolla, por favor.","31.00","5434","16","1"
"21547",2,"ENTREGADO","Cocinar bien la carne.","64.00","5434","7","1"
"21548",1,"ENTREGADO","Dividir el plato.","36.00","5434","12","1"
"21549",2,"ENTREGADO","Preparar como la vez pasada.","50.00","5435","2","1"
"21550",2,"ENTREGADO","","46.00","5435","8","1"
"21551",2,"ENTREGADO","No añadir mayonesa.","66.00","5436","17","1"
"21552",1,"ENTREGADO","Dividir el plato.","40.00","5436","14","1"
"21553",4,"ENTREGADO","Cocinar bien la carne.","88.00","5437","3","1"
"21554",1,"ENTREGADO","Agregar salsa extra.","6.00","5437","24","1"
"21555",2,"ENTREGADO","No incluir pan.","72.00","5438","12","1"
"21556",1,"ENTREGADO","Plato para compartir.","22.00","5438","3","1"
"21557",1,"ENTREGADO","Servir bien caliente.","28.00","5438","1","1"
"21558",1,"ENTREGADO","No añadir mayonesa.","22.00","5438","9","1"
"21559",3,"ENTREGADO","Servir en dos platos.","84.00","5439","1","1"
"21560",2,"ENTREGADO","Sin aderezo.","70.00","5439","19","1"
"21561",2,"ENTREGADO","Poco picante.","46.00","5439","8","1"
"21562",3,"ENTREGADO","","66.00","5440","3","1"
"21563",1,"ENTREGADO","Agregar salsa extra.","22.00","5440","3","1"
"21564",2,"ENTREGADO","Cocinar bien la carne.","62.00","5440","16","1"
"21565",1,"ENTREGADO","Evitar ingredientes crudos.","22.00","5440","9","1"
"21566",1,"ENTREGADO","Usar queso sin lactosa.","28.00","5440","1","1"
"21567",2,"ENTREGADO","Agregar cubiertos adicionales.","50.00","5440","2","1"
"21568",1,"ENTREGADO","Servir bien caliente.","40.00","5441","14","1"
"21569",1,"ENTREGADO","Entrega rápida.","18.00","5441","25","1"
"21570",1,"ENTREGADO","Agregar cubiertos adicionales.","32.00","5441","7","1"
"21571",1,"ENTREGADO","Agregar cubiertos adicionales.","8.00","5441","22","1"
"21572",2,"ENTREGADO","Agregar cubiertos adicionales.","46.00","5441","8","1"
"21573",2,"ENTREGADO","No añadir mayonesa.","70.00","5442","10","1"
"21574",1,"ENTREGADO","Servir bien caliente.","22.00","5442","9","1"
"21575",1,"ENTREGADO","Usar queso sin lactosa.","32.00","5443","7","1"
"21576",1,"ENTREGADO","Sin cebolla, por favor.","40.00","5443","14","1"
"21577",3,"ENTREGADO","Evitar ingredientes crudos.","60.00","5443","5","1"
"21578",2,"ENTREGADO","Entrega rápida.","70.00","5444","10","1"
"21579",1,"ENTREGADO","Dividir el plato.","40.00","5444","14","1"
"21580",1,"ENTREGADO","Dividir el plato.","7.00","5444","23","1"
"21581",1,"ENTREGADO","Preparar como la vez pasada.","35.00","5444","10","1"
"21582",1,"ENTREGADO","Entrega rápida.","10.00","5444","28","1"
"21583",1,"ENTREGADO","Servir en dos platos.","28.00","5444","1","1"
"21584",2,"ENTREGADO","Cocinar bien la carne.","68.00","5445","13","1"
"21585",3,"ENTREGADO","No añadir mayonesa.","78.00","5445","11","1"
"21586",3,"ENTREGADO","Sin cebolla, por favor.","120.00","5445","14","1"
"21587",1,"ENTREGADO","Entrega rápida.","35.00","5445","19","1"
"21588",2,"ENTREGADO","Plato para compartir.","62.00","5445","16","1"
"21589",1,"ENTREGADO","Agregar salsa extra.","22.00","5446","3","1"
"21590",2,"ENTREGADO","Cocinar bien la carne.","56.00","5446","1","1"
"21591",1,"ENTREGADO","Evitar ingredientes crudos.","30.00","5446","15","1"
"21592",1,"ENTREGADO","No añadir mayonesa.","40.00","5447","14","1"
"21593",2,"ENTREGADO","Sin aderezo.","44.00","5447","3","1"
"21594",1,"ENTREGADO","Cocinar bien la carne.","32.00","5447","7","1"
"21595",1,"ENTREGADO","Servir bien caliente.","31.00","5448","16","1"
"21596",1,"ENTREGADO","No incluir pan.","31.00","5448","16","1"
"21597",2,"ENTREGADO","Usar queso sin lactosa.","50.00","5448","2","1"
"21598",2,"ENTREGADO","Cocinar bien la carne.","56.00","5448","1","1"
"21599",1,"ENTREGADO","No incluir pan.","20.00","5448","5","1"
"21600",2,"ENTREGADO","Evitar ingredientes crudos.","68.00","5448","13","1"
"21601",3,"ENTREGADO","Usar queso sin lactosa.","63.00","5449","4","1"
"21602",2,"ENTREGADO","Usar queso sin lactosa.","44.00","5449","3","1"
"21603",1,"ENTREGADO","Cocinar bien la carne.","21.00","5449","4","1"
"21604",2,"ENTREGADO","Entrega rápida.","50.00","5450","2","1"
"21605",3,"ENTREGADO","Usar queso sin lactosa.","93.00","5450","16","1"
"21606",2,"ENTREGADO","Preparar como la vez pasada.","70.00","5450","10","1"
"21607",1,"ENTREGADO","Sin aderezo.","6.00","5450","24","1"
"21608",1,"ENTREGADO","Sin cebolla, por favor.","29.00","5450","18","1"
"21609",1,"ENTREGADO","Servir en dos platos.","7.00","5451","23","1"
"21610",1,"ENTREGADO","Usar queso sin lactosa.","18.00","5451","21","1"
"21611",3,"ENTREGADO","Servir bien caliente.","72.00","5451","6","1"
"21612",1,"ENTREGADO","Agregar cubiertos adicionales.","8.00","5451","22","1"
"21613",3,"ENTREGADO","Cocinar bien la carne.","18.00","5452","24","1"
"21614",2,"ENTREGADO","Con limón aparte.","52.00","5452","11","1"
"21615",1,"ENTREGADO","Sin cebolla, por favor.","7.00","5452","23","1"
"21616",3,"ENTREGADO","","99.00","5452","17","1"
"21617",2,"ENTREGADO","","22.00","5453","30","1"
"21618",1,"ENTREGADO","Agregar cubiertos adicionales.","22.00","5453","3","1"
"21619",4,"ENTREGADO","No incluir pan.","140.00","5453","10","1"
"21620",2,"ENTREGADO","Dividir el plato.","44.00","5453","3","1"
"21621",1,"ENTREGADO","Preparar como la vez pasada.","22.00","5454","3","1"
"21622",1,"ENTREGADO","No añadir mayonesa.","35.00","5454","10","1"
"21623",1,"ENTREGADO","Servir bien caliente.","22.00","5454","9","1"
"21624",1,"ENTREGADO","Preparar como la vez pasada.","28.00","5454","1","1"
"21625",2,"ENTREGADO","Servir en dos platos.","70.00","5454","19","1"
"21626",3,"ENTREGADO","Plato para compartir.","66.00","5455","9","1"
"21627",2,"ENTREGADO","Dividir el plato.","42.00","5455","4","1"
"21628",1,"ENTREGADO","","20.00","5455","27","1"
"21629",1,"ENTREGADO","Servir en dos platos.","25.00","5455","2","1"
"21630",3,"ENTREGADO","Dividir el plato.","69.00","5455","8","1"
"21631",1,"ENTREGADO","Entrega rápida.","30.00","5455","15","1"
"21632",3,"ENTREGADO","Servir en dos platos.","102.00","5456","13","1"
"21633",2,"ENTREGADO","Sin cebolla, por favor.","42.00","5456","4","1"
"21634",1,"ENTREGADO","Dividir el plato.","26.00","5457","11","1"
"21635",1,"ENTREGADO","Servir en dos platos.","23.00","5457","8","1"
"21636",3,"ENTREGADO","Plato para compartir.","60.00","5457","5","1"
"21637",1,"ENTREGADO","No añadir mayonesa.","21.00","5457","4","1"
"21638",1,"ENTREGADO","","25.00","5458","2","1"
"21639",2,"ENTREGADO","Con limón aparte.","64.00","5458","7","1"
"21640",2,"ENTREGADO","Plato para compartir.","68.00","5458","13","1"
"21641",2,"ENTREGADO","Agregar cubiertos adicionales.","56.00","5458","1","1"
"21642",1,"ENTREGADO","Entrega rápida.","32.00","5458","7","1"
"21643",4,"ENTREGADO","Agregar cubiertos adicionales.","160.00","5458","14","1"
"21644",1,"ENTREGADO","Sin cebolla, por favor.","33.00","5459","17","1"
"21645",1,"ENTREGADO","Con limón aparte.","7.00","5459","23","1"
"21646",3,"ENTREGADO","Servir en dos platos.","75.00","5459","2","1"
"21647",1,"ENTREGADO","Evitar ingredientes crudos.","29.00","5460","18","1"
"21648",2,"ENTREGADO","Sin cebolla, por favor.","46.00","5460","8","1"
"21649",2,"ENTREGADO","Plato para compartir.","62.00","5460","16","1"
"21650",2,"ENTREGADO","Plato para compartir.","56.00","5460","1","1"
"21651",2,"ENTREGADO","No incluir pan.","50.00","5460","2","1"
"21652",1,"ENTREGADO","Dividir el plato.","22.00","5460","3","1"
