"pedido_id","estado","fecha_hora","notas","total","tenant_id","cuenta_mesa_id"
"4517",True,"2023-07-27 22:09:27.209319","Sin aderezo.","131","1","3804"
"4518",True,"2024-02-24 15:09:28.098182","Preparar como la vez pasada.","199","1","3805"
"4519",True,"2023-07-14 20:14:24.867228","Dividir el plato.","103","1","3806"
"4520",True,"2023-08-04 22:50:29.897526","Preparar como la vez pasada.","199","1","3807"
"4521",True,"2023-10-20 22:13:59.046155","Servir bien caliente.","75","1","3808"
"4522",True,"2023-10-20 22:12:16.650127","Dividir el plato.","207","1","3808"
"4523",True,"2024-05-17 14:20:01.285213","Usar queso sin lactosa.","171","1","3809"
"4524",True,"2024-12-13 14:51:17.738746","Con limón aparte.","80","1","3810"
"4525",True,"2024-08-09 15:33:25.439826","","222","1","3811"
"4526",True,"2023-10-13 12:57:22.731994","Con limón aparte.","219","1","3812"
"4527",True,"2024-10-18 14:44:01.067425","","423","1","3813"
"4528",True,"2025-01-16 21:23:13.019993","Servir bien caliente.","267","1","3814"
"4529",True,"2025-05-23 19:30:55.93419","Cocinar bien la carne.","149","1","3815"
"4530",True,"2024-07-29 21:38:24.403238","Sin aderezo.","172","1","3816"
"4531",True,"2023-10-06 14:57:23.393359","","195","1","3817"
"4532",True,"2024-07-19 15:41:35.458458","Dividir el plato.","103","1","3818"
"4533",True,"2024-09-06 13:33:36.589337","Agregar salsa extra.","212","1","3819"
"4534",True,"2023-09-01 14:29:48.085984","Agregar cubiertos adicionales.","265","1","3820"
"4535",True,"2024-07-29 14:53:17.078559","Con limón aparte.","284","1","3821"
"4536",True,"2024-07-29 13:14:33.037032","","248","1","3821"
"4537",True,"2023-11-03 13:49:34.209238","Con limón aparte.","139","1","3822"
"4538",True,"2023-10-27 13:15:13.763797","Agregar salsa extra.","184","1","3823"
"4539",True,"2023-07-14 19:25:46.104313","Con limón aparte.","109","1","3824"
"4540",True,"2024-06-28 14:15:31.836133","No añadir mayonesa.","55","1","3825"
"4541",True,"2025-06-02 00:00:00","No añadir mayonesa.","157","1","3826"
"4542",True,"2025-06-02 00:00:00","","91","1","3826"
"4543",True,"2024-08-10 21:32:32.220977","No incluir pan.","155","1","3827"
"4544",True,"2023-07-07 22:46:33.38189","Poco picante.","135","1","3828"
"4545",True,"2023-07-29 15:08:10.463764","Poco picante.","224","1","3829"
"4546",True,"2024-12-13 13:02:19.125808","","122","1","3830"
"4547",True,"2024-02-16 13:31:33.585401","Con limón aparte.","84","1","3831"
"4548",True,"2023-12-22 14:05:18.34301","Sin cebolla, por favor.","107","1","3832"
"4549",True,"2024-03-01 14:40:14.436605","Usar queso sin lactosa.","81","1","3833"
"4550",True,"2024-08-30 15:32:51.050041","Con limón aparte.","102","1","3834"
"4551",True,"2024-01-05 21:22:31.700841","Sin cebolla, por favor.","160","1","3835"
"4552",True,"2024-11-29 20:20:39.728457","Sin aderezo.","207","1","3836"
"4553",True,"2025-06-02 00:00:00","Dividir el plato.","200","1","3837"
"4554",True,"2025-06-02 00:00:00","Con limón aparte.","153","1","3838"
"4555",True,"2023-06-30 16:03:29.729695","Servir en dos platos.","286","1","3839"
"4556",True,"2023-11-01 14:19:36.943615","Poco picante.","60","1","3840"
"4557",True,"2024-07-14 12:46:13.649937","Con limón aparte.","210","1","3841"
"4558",True,"2024-09-06 14:14:13.770906","Plato para compartir.","248","1","3842"
"4559",True,"2023-10-06 13:25:06.431465","Usar queso sin lactosa.","229","1","3843"
"4560",True,"2024-08-21 12:59:13.953603","Cocinar bien la carne.","227","1","3844"
"4561",True,"2023-07-28 13:58:41.231683","Preparar como la vez pasada.","80","1","3845"
"4562",True,"2025-04-16 21:06:37.247304","Plato para compartir.","76","1","3846"
"4563",True,"2025-06-02 00:00:00","Con limón aparte.","372","1","3847"
"4564",True,"2025-06-02 00:00:00","Sin cebolla, por favor.","273","1","3847"
"4565",True,"2025-03-26 20:55:20.080261","","44","1","3848"
"4566",True,"2025-03-14 22:13:34.246258","Dividir el plato.","149","1","3849"
"4567",True,"2024-05-29 12:17:49.972591","Entrega rápida.","100","1","3850"
"4568",True,"2024-05-29 13:52:04.956976","No añadir mayonesa.","296","1","3850"
"4569",True,"2024-03-17 20:23:27.949492","No incluir pan.","168","1","3851"
"4570",True,"2024-09-22 22:01:52.978457","Sin aderezo.","190","1","3852"
"4571",True,"2024-12-20 21:35:16.914591","Cocinar bien la carne.","86","1","3853"
"4572",True,"2025-02-14 22:09:11.176287","No añadir mayonesa.","316","1","3854"
"4573",True,"2024-01-12 22:42:52.185689","Servir bien caliente.","164","1","3855"
"4574",True,"2023-10-28 20:41:18.450552","Servir bien caliente.","224","1","3856"
"4575",True,"2023-11-03 21:26:53.514993","Dividir el plato.","200","1","3857"
"4576",True,"2024-01-05 13:48:49.037032","Dividir el plato.","251","1","3858"
"4577",True,"2023-07-14 15:49:10.808949","Servir bien caliente.","265","1","3859"
"4578",True,"2024-02-02 20:43:51.843172","Sin cebolla, por favor.","375","1","3860"
"4579",True,"2024-07-16 21:53:58.959871","Servir bien caliente.","225","1","3861"
"4580",True,"2024-07-25 20:30:51.074143","No incluir pan.","144","1","3862"
"4581",True,"2025-03-28 13:32:16.419328","Preparar como la vez pasada.","216","1","3863"
"4582",True,"2024-04-26 23:43:44.768395","Sin aderezo.","192","1","3864"
"4583",True,"2024-07-13 22:23:45.863535","Agregar cubiertos adicionales.","111","1","3865"
"4584",True,"2024-12-28 14:32:17.782691","Usar queso sin lactosa.","311","1","3866"
"4585",True,"2024-12-28 15:26:58.714744","Preparar como la vez pasada.","43","1","3866"
"4586",True,"2023-07-10 22:28:47.343718","Servir bien caliente.","96","1","3867"
"4587",True,"2024-08-02 13:13:52.458822","Con limón aparte.","81","1","3868"
"4588",True,"2023-06-06 14:38:03.225022","Cocinar bien la carne.","140","1","3869"
"4589",True,"2024-12-29 12:35:48.363977","Con limón aparte.","146","1","3870"
"4590",True,"2024-02-23 21:19:05.634936","Usar queso sin lactosa.","173","1","3871"
"4591",True,"2024-11-01 22:22:29.150946","Servir en dos platos.","46","1","3872"
"4592",True,"2025-03-07 16:03:58.952307","Usar queso sin lactosa.","133","1","3873"
"4593",True,"2025-03-07 15:39:21.215544","Servir en dos platos.","149","1","3873"
"4594",True,"2023-09-15 13:06:54.079356","Poco picante.","203","1","3874"
"4595",True,"2024-08-02 22:40:24.504993","No incluir pan.","13","1","3875"
"4596",True,"2024-07-22 13:31:01.713107","Servir bien caliente.","162","1","3876"
"4597",True,"2023-10-27 12:56:12.420557","Sin aderezo.","126","1","3877"
"4598",True,"2024-01-26 13:12:14.15012","Sin cebolla, por favor.","228","1","3878"
"4599",True,"2024-09-27 12:47:19.441037","Con limón aparte.","165","1","3879"
"4600",True,"2023-07-28 14:58:27.629206","Entrega rápida.","78","1","3880"
"4601",True,"2023-12-01 15:13:22.851143","Agregar salsa extra.","78","1","3881"
"4602",True,"2025-06-02 00:00:00","Dividir el plato.","112","1","3882"
"4603",True,"2025-06-02 00:00:00","","158","1","3882"
"4604",True,"2025-04-25 22:13:51.449527","Usar queso sin lactosa.","110","1","3883"
"4605",True,"2025-04-25 21:52:53.95117","Servir bien caliente.","63","1","3883"
"4606",True,"2025-05-15 14:13:12.239858","Plato para compartir.","191","1","3884"
"4607",True,"2024-12-20 15:27:40.845021","Servir bien caliente.","211","1","3885"
"4608",True,"2025-01-20 13:14:31.603054","Servir bien caliente.","157","1","3886"
"4609",True,"2024-07-29 14:14:34.482301","Servir en dos platos.","217","1","3887"
"4610",True,"2025-01-17 20:30:44.237271","Sin aderezo.","137","1","3888"
"4611",True,"2025-05-30 13:11:27.827068","Evitar ingredientes crudos.","37","1","3889"
"4612",True,"2025-05-23 22:00:14.040602","Servir en dos platos.","173","1","3890"
"4613",True,"2024-12-13 19:37:46.508879","Sin aderezo.","258","1","3891"
"4614",True,"2024-09-12 21:49:46.833363","No incluir pan.","120","1","3892"
"4615",True,"2024-07-19 20:50:53.449327","Entrega rápida.","188","1","3893"
"4616",True,"2023-10-20 21:34:41.783247","Dividir el plato.","217","1","3894"
"4617",True,"2023-10-20 21:57:49.211454","Sin aderezo.","239","1","3894"
"4618",True,"2024-12-13 13:03:19.904268","Cocinar bien la carne.","345","1","3895"
"4619",True,"2024-07-12 13:43:31.821915","Preparar como la vez pasada.","358","1","3896"
"4620",True,"2024-04-19 14:14:49.069752","Usar queso sin lactosa.","116","1","3897"
"4621",True,"2024-10-04 16:18:44.843859","","88","1","3898"
"4622",True,"2025-05-30 13:03:33.406934","Dividir el plato.","80","1","3899"
"4623",True,"2023-10-20 16:37:45.492906","","240","1","3900"
"4624",True,"2024-02-03 15:40:31.226329","Poco picante.","224","1","3901"
"4625",True,"2024-03-18 14:06:42.518843","Agregar salsa extra.","190","1","3902"
"4626",True,"2024-08-22 20:40:21.19738","Con limón aparte.","122","1","3903"
"4627",True,"2025-05-28 15:14:39.944965","Sin aderezo.","172","1","3904"
"4628",True,"2024-11-08 21:49:18.082814","Agregar salsa extra.","65","1","3905"
"4629",True,"2024-11-15 22:13:51.552249","No incluir pan.","155","1","3906"
"4630",True,"2025-04-04 20:23:23.298581","Sin aderezo.","233","1","3907"
"4631",True,"2025-06-02 00:00:00","Cocinar bien la carne.","85","1","3908"
"4632",True,"2025-06-02 00:00:00","Servir en dos platos.","80","1","3908"
"4633",True,"2024-05-24 22:55:37.716147","Preparar como la vez pasada.","267","1","3909"
"4634",True,"2025-01-03 20:51:49.634437","Servir en dos platos.","164","1","3910"
"4635",True,"2024-11-01 13:55:02.349934","Usar queso sin lactosa.","242","1","3911"
"4636",True,"2025-01-17 14:49:46.323406","Sin cebolla, por favor.","219","1","3912"
"4637",True,"2025-06-02 00:00:00","Sin aderezo.","67","1","3913"
"4638",True,"2025-06-02 00:00:00","Preparar como la vez pasada.","72","1","3913"
"4639",True,"2025-01-17 14:33:56.300303","Sin aderezo.","144","1","3914"
"4640",True,"2024-07-25 20:02:05.318897","Servir en dos platos.","141","1","3915"
"4641",True,"2023-07-07 21:26:06.483821","Sin aderezo.","74","1","3916"
"4642",True,"2023-07-07 21:03:27.217645","Plato para compartir.","107","1","3916"
"4643",True,"2024-08-04 21:08:05.276589","No incluir pan.","144","1","3917"
"4644",True,"2025-05-02 21:05:17.894186","Entrega rápida.","151","1","3918"
"4645",True,"2024-05-28 20:34:37.216622","No añadir mayonesa.","215","1","3919"
"4646",True,"2024-05-28 20:51:05.811395","Evitar ingredientes crudos.","147","1","3919"
"4647",True,"2023-12-06 15:34:55.914035","Agregar cubiertos adicionales.","134","1","3920"
"4648",True,"2023-08-18 14:29:14.432875","No incluir pan.","420","1","3921"
"4649",True,"2023-08-14 22:53:50.171159","Evitar ingredientes crudos.","213","1","3922"
"4650",True,"2023-08-14 21:59:42.409646","Evitar ingredientes crudos.","232","1","3922"
"4651",True,"2025-06-02 00:00:00","Servir en dos platos.","155","1","3923"
"4652",True,"2023-09-04 13:06:24.777885","No añadir mayonesa.","196","1","3924"
"4653",True,"2024-09-06 19:35:05.973172","Con limón aparte.","259","1","3925"
"4654",True,"2023-12-07 21:29:14.789542","Preparar como la vez pasada.","50","1","3926"
"4655",True,"2025-06-02 00:00:00","No incluir pan.","188","1","3927"
"4656",True,"2023-10-13 13:06:38.122661","Entrega rápida.","147","1","3928"
"4657",True,"2023-07-14 14:15:43.107526","No añadir mayonesa.","188","1","3929"
"4658",True,"2023-10-20 15:35:42.206759","Con limón aparte.","240","1","3930"
"4659",True,"2023-10-13 12:45:24.17829","Evitar ingredientes crudos.","327","1","3931"
"4660",True,"2024-12-20 20:50:09.780818","Sin aderezo.","226","1","3932"
"4661",True,"2024-01-12 14:36:25.409829","Dividir el plato.","146","1","3933"
"4662",True,"2025-02-21 13:05:08.236131","Servir bien caliente.","177","1","3934"
"4663",True,"2023-09-29 22:56:12.745117","Servir en dos platos.","273","1","3935"
"4664",True,"2023-09-29 21:57:38.572049","Sin cebolla, por favor.","65","1","3935"
"4665",True,"2024-01-19 22:59:41.777877","Plato para compartir.","80","1","3936"
"4666",True,"2024-01-19 22:56:27.671122","Agregar cubiertos adicionales.","80","1","3936"
"4667",True,"2024-12-16 22:34:50.643782","No añadir mayonesa.","249","1","3937"
"4668",True,"2024-12-08 15:34:45.356328","Agregar cubiertos adicionales.","218","1","3938"
"4669",True,"2023-10-27 15:04:34.444697","Con limón aparte.","359","1","3939"
"4670",True,"2025-06-02 00:00:00","Servir bien caliente.","286","1","3940"
"4671",True,"2023-07-27 13:34:14.577815","","112","1","3941"
"4672",True,"2025-05-05 21:49:49.496724","Cocinar bien la carne.","105","1","3942"
"4673",True,"2024-03-01 13:02:20.655154","Preparar como la vez pasada.","255","1","3943"
"4674",True,"2024-09-13 20:37:01.362469","Poco picante.","293","1","3944"
"4675",True,"2023-07-18 19:58:17.809526","No incluir pan.","118","1","3945"
"4676",True,"2024-07-20 13:29:33.172323","Entrega rápida.","252","1","3946"
"4677",True,"2024-12-03 14:29:32.957078","Preparar como la vez pasada.","237","1","3947"
"4678",True,"2024-07-26 14:25:03.546914","Dividir el plato.","285","1","3948"
"4679",True,"2023-08-01 20:12:14.974923","","203","1","3949"
"4680",True,"2024-07-21 15:23:49.263297","Dividir el plato.","114","1","3950"
"4681",True,"2024-09-20 21:19:01.536076","Servir en dos platos.","270","1","3951"
"4682",True,"2025-02-06 15:16:41.967266","Usar queso sin lactosa.","154","1","3952"
"4683",True,"2024-09-20 22:02:08.668726","Servir en dos platos.","227","1","3953"
"4684",True,"2024-09-20 21:42:25.090959","Servir bien caliente.","241","1","3953"
"4685",True,"2024-12-22 14:38:20.655685","Cocinar bien la carne.","186","1","3954"
"4686",True,"2024-08-29 14:46:42.94611","Con limón aparte.","254","1","3955"
"4687",True,"2023-11-24 19:28:54.423524","No añadir mayonesa.","347","1","3956"
"4688",True,"2023-11-10 22:19:37.221085","Dividir el plato.","277","1","3957"
"4689",True,"2024-01-05 21:56:00.478208","Agregar cubiertos adicionales.","366","1","3958"
"4690",True,"2025-03-21 13:33:10.432896","Plato para compartir.","134","1","3959"
"4691",True,"2024-07-17 13:46:37.561944","Sin aderezo.","229","1","3960"
"4692",True,"2025-03-25 22:03:37.102092","Cocinar bien la carne.","137","1","3961"
"4693",True,"2024-12-27 19:08:15.739643","Agregar cubiertos adicionales.","219","1","3962"
"4694",True,"2024-03-04 22:01:34.919425","Con limón aparte.","42","1","3963"
"4695",True,"2024-01-05 17:29:25.535427","Entrega rápida.","84","1","3964"
"4696",True,"2023-08-04 23:06:31.84526","Poco picante.","283","1","3965"
"4697",True,"2023-10-20 21:27:37.295785","Sin cebolla, por favor.","89","1","3966"
"4698",True,"2023-10-20 20:43:03.563086","Evitar ingredientes crudos.","159","1","3966"
"4699",True,"2023-10-20 21:53:00.972946","Agregar cubiertos adicionales.","194","1","3966"
"4700",True,"2025-03-28 14:36:15.890838","Preparar como la vez pasada.","167","1","3967"
"4701",True,"2025-03-28 16:50:42.945056","Entrega rápida.","60","1","3967"
"4702",True,"2025-04-18 22:37:30.164375","No incluir pan.","289","1","3968"
"4703",True,"2023-12-20 20:31:39.114292","Sin cebolla, por favor.","48","1","3969"
"4704",True,"2024-08-27 19:32:00.363997","Servir bien caliente.","126","1","3970"
"4705",True,"2024-07-05 22:09:55.986786","Cocinar bien la carne.","70","1","3971"
"4706",True,"2024-12-25 16:20:02.742611","Dividir el plato.","273","1","3972"
"4707",True,"2023-10-27 14:51:40.368482","Servir bien caliente.","39","1","3973"
"4708",True,"2023-12-21 19:32:13.240668","Preparar como la vez pasada.","235","1","3974"
"4709",True,"2023-10-24 20:23:24.135919","Sin aderezo.","352","1","3975"
"4710",True,"2025-06-02 00:00:00","Agregar cubiertos adicionales.","88","1","3976"
"4711",True,"2025-04-28 14:15:52.0642","Usar queso sin lactosa.","89","1","3977"
"4712",True,"2025-04-28 15:12:28.993099","Preparar como la vez pasada.","113","1","3977"
"4713",True,"2023-11-10 14:17:21.720701","Evitar ingredientes crudos.","216","1","3978"
"4714",True,"2025-06-02 00:00:00","Sin aderezo.","237","1","3979"
"4715",True,"2024-12-02 14:18:07.920998","Con limón aparte.","58","1","3980"
"4716",True,"2024-08-24 14:59:11.275822","Dividir el plato.","142","1","3981"
"4717",True,"2025-02-05 23:12:18.954911","Evitar ingredientes crudos.","91","1","3982"
"4718",True,"2025-02-05 22:13:11.846553","Sin aderezo.","107","1","3982"
"4719",True,"2025-02-05 23:03:57.6927","No incluir pan.","208","1","3982"
"4720",True,"2025-05-30 12:59:44.312246","Servir en dos platos.","302","1","3983"
"4721",True,"2023-07-17 12:21:44.909728","Poco picante.","198","1","3984"
"4722",True,"2024-08-27 22:37:58.855138","Usar queso sin lactosa.","376","1","3985"
"4723",True,"2024-08-27 20:04:20.704653","Agregar cubiertos adicionales.","249","1","3986"
"4724",True,"2024-12-10 19:37:26.948204","No añadir mayonesa.","98","1","3987"
"4725",True,"2025-02-14 13:46:42.920976","Poco picante.","361","1","3988"
"4726",True,"2024-06-28 13:08:28.85887","Dividir el plato.","32","1","3989"
"4727",True,"2024-06-28 14:34:50.519242","","174","1","3989"
"4728",True,"2025-05-16 21:02:28.39728","Preparar como la vez pasada.","210","1","3990"
"4729",True,"2024-08-09 19:37:26.525733","Sin aderezo.","153","1","3991"
"4730",True,"2023-08-11 23:05:47.379517","Agregar salsa extra.","216","1","3992"
"4731",True,"2024-01-26 15:58:04.080507","No añadir mayonesa.","276","1","3993"
"4732",True,"2023-08-28 13:09:07.09678","Con limón aparte.","146","1","3994"
"4733",True,"2025-02-12 12:52:30.388258","Agregar salsa extra.","141","1","3995"
"4734",True,"2024-12-27 21:51:37.056836","","168","1","3996"
"4735",True,"2024-12-27 21:59:15.524204","Entrega rápida.","158","1","3996"
"4736",True,"2024-05-24 22:15:19.190152","Plato para compartir.","173","1","3997"
"4737",True,"2024-05-24 21:56:49.787298","Agregar cubiertos adicionales.","136","1","3997"
"4738",True,"2024-01-05 21:39:12.79972","Servir bien caliente.","234","1","3998"
"4739",True,"2024-01-05 23:19:21.078381","Entrega rápida.","269","1","3998"
"4740",True,"2024-09-20 13:01:35.369067","Agregar salsa extra.","69","1","3999"
"4741",True,"2024-08-19 14:42:13.207413","No incluir pan.","90","1","4000"
"4742",True,"2023-06-30 20:27:40.588456","Servir en dos platos.","222","1","4001"
"4743",True,"2025-05-02 12:51:44.757024","Plato para compartir.","192","1","4002"
"4744",True,"2023-07-21 19:40:51.73119","Agregar salsa extra.","274","1","4003"
"4745",True,"2023-10-13 15:47:48.300637","Preparar como la vez pasada.","260","1","4004"
